item_id,language,name,nb_views,description,created_at,Difficulty,Job,Software,Theme,duration,type
708,en,How do I prevent the transfer of an email?,34.0,"You may need to prevent the transfer ofan email in order to protectits contents and prevent itfrom being sent to other people.To do this when sending your email,go to options. And then to encrypt,choose do not forward.A message tells you that he willnow be impossible to transfer,print or copy the content of your message.You can send it with confidence.If your message contains an attachment,outlook will notify youthat he will be protected.If it is a file thatsupports rights management,click learn more to seethe list of supported file.If the recipient of yourmessage also uses outlook,he or she will not have to do anythingspecific when receiving your message.A padlock icon and an informationmessage tells him or her that it isa message he or she cannot transfer.Even if the transfer button is clicked,nothing happens.If your recipient is usinganother email client,he or she will receive a linkto view the message.If this recipient is on Gmail,he or she will then get the opportunity toprove his or her identity by logging inwith Google on other messaging services.This recipient will have to usea single use code.Which would be sent to him by email.This code will be valid for 15 minutes.If your color uses his orher personal computer,this color can then check this box tosave the code for a period of 12 hours.The Mail opens in his or her browserif it contains an attachment.He or she can view or download a preview.He or she can of course reply to this email,but the transfer button is grayed out.",2020,,[],['Outlook'],['Security'],127.0,tutorial
709,en,When and why use live events?,178.0,"We will see in this introduction.When and why use live events.To answer this question,we need to understand the differenceis based on a conventional meeting.There are four major differences betweentraditional meetings and live events.The first difference is the type of exchange.A traditional meeting is used to collaborate.The mode of exchange isdirect and collaborative.Whereas in live event weare only in Decending Mode.Participants cannot communicatedirectly with the presenters,only the Q&A module can be usedif the organizer has activated it.The second difference is thetype of connection.In a typical meeting,participants must log in.And therefore are authenticated.You cannot participate anonymously ina traditional teams meeting and likethe live event where you can haveidentified participants in anonymous ones,especially under the public event mode,as in this case the connection isdone via link for participants.It is also easy to connect via this link.The third difference is the numberof participants for classic meeting,the limit is 250 participants.Which is already interesting.For a live event,that number can reach up to 10,000participants, which is 40 times more.Finally.In terms of organizing a live event,there are different rules,such as presenter, organizer, producer.The organization can be more complex,especially if you are several to present.In a typical meeting,everyone can present content ofthe organizer invites you.There is not really a specific role.The difference is also technical.A live event is a slightly delayedlive event, such as a streaming video.This gives the listener the opportunityto pause during the broadcast orto rewind as on a video player.In general,the recording of the event willbe available for replay as soonas the event is over.So to conclude,use live events when youwant to give information,chop down for a large number of participants,and if you want to give accessto a replay of the event,I invite you to view the othervideos for more details on settingup and managing a live event.",2020,,[],['Microsoft Teams'],['Communicate'],175.0,tutorial
710,en,Plan and launch your live event,120.0,"How do I plan to live event?It is quite simple.The light event is plannedas a classic teams meeting.There is directly in the team's calendar.Here in the drop down menu I willbe able to choose live events.A small window opens Asfor a classic meeting.I will have to indicatea title for the event.In my example,it is a corporate event.It is also possibleto indicate a message.And of course, to specifythe timetable and the date.On the right side,certainly the most important part,because this is where I willinvite the other people who willpresent or organized event with me.Of course I can be the only oneto organize an present this eventthat if other people must help me,I should invite them as soonas the event is programmed.For example here I will invite Akali,who will present content with me.I will then be able to assign him a role.So either producer or presenteras a producer he will have theopportunity to manage the broadcastto choose the presenter to broadcast,for example,but will not be able to presenthimself either as a presenter,and in this case he will have towait for a producer to broadcasthis dream at the desired time.I will invite another colleague whowill help us take the attendance ofthis event and especially moderate a Q&A.And so I'm going to place her asa producer since she will nothave to present content herself.Now there are three of usmanaging this event.I can move on to the next tab.In this second screen I will be ableto set my live event permissionsand select my audience if it isintended for people inside my company.For instance,in this case I want participantsto log in to ensure they arepart of my organization,or I can make this a public event there is.It would be open outside myorganization and participantswill be able to join anonymously.In this case,people can join the event with a simple link.Broadcasting is easier this way andis very convenient for large scaleweb and are then further down.I can find other options suchas the possibility of offeringa replay after the event.This is quite convenient for peoplewho would not have been able to attendevent the option to generate subtitles,an automatic translations,and especially the Q&A Module,which is the only option participantsget to communicate with me.Finally,if you do use an external device or system,you can check this option.There is it the programmingof my event is over.In the next tab,I would find a confirmation screenwhich includes the get attendee link.Whether it is embedded in a web page,an email or a chat,no matter how you communicate the link,people who get it will be able tojoin the time and date of the event.I can then edit the event.To close it here.Finally, on the day,at the time of the event,you would be able to open again tolaunch your event with the join button.",2020,,[],['Microsoft Teams'],['Communicate'],224.0,tutorial
711,en,Start and manage your event on your own,91.0,"If you are the only one managinga light event, once you havestarted it from the calendar,you will be able to view theparticipants who are logged in.If you do not share anything,participants will see the screen.Because once you are started,you are going to have to share content.How to share content and start broadcasting.You are going to select in this part ofthe interface what you're going to share.For example, year my cameraif I want to activate it.Eventually PowerPoint presentations.That is what I'm going to use as an example,I am going to share aPowerPoint presentation.You have a small control screen here.You will be able to Click to eventuallygo back to the management interface,so I was telling you to prepare your content.It happens here in the lowerpart of the screen.Once you have selected the content to stream.For example here my video.Then I will click send alive.What is live is on the right side.This is what your audienceis currently watching.It is not over press start to broadcast.Be careful because once your eventis started you cannot pause it.Here you get a notification that asksyou to confirm the start of the event.A countdown begins andyour live event starts.You can use the control screen that isavailable to you and that allows you tocheck what the participants are seen.You can possibly login as itanonymous participant with abrowser on a second screen.For example.This can help you control the broadcast.When you want to edit the broadcast items,select the content at the bottomwhich will place it in the queue.And then click sent live to pass theitem through the broadcast green.If you need to search for other content,you can press stop sharing.In this case,participants will have a waiting screenthat indicates that the share is suspended.By clicking share I would be ableto pick an open app or file frommy desktop and then broadcast it.When you have finished the presentation,you can use the end button.Beware once you press and it isn'tpossible to restart the event.With this action,the system will generate a videothat will allow participantsto view the event again.If you have enabled the replay option.This is especially convenient ifthe participants have not beenable to view the live event.",2020,,[],['Microsoft Teams'],['Communicate'],189.0,tutorial
712,en,Start and manage your event in multiple ways,93.0,"As we have seen,an event can be managed alone or together.In any case, your event mustalways have a producer present.If you are the only one to manage this event,then you will be an organizer producer.If there are several view,managing the event,in this case you may be several producers.The producer has a specialmission during the event.After launching the event thatproduces starts the video stream andchooses the elements to broadcast.At the bottom of the screen,the producer can see what toshare a presenters video contentthat may come from a presenteror his her own desktop, etc.For now, the event is awaiting broadcast,one of the producers can then start theevent after choosing the item to display.The stream can be started.An indicator shows thelive event is launched.You are live to change what theaudience can see. It is simple.You have to choose the item to broadcast.Pass it in the queue.And then at the desiredtime Broadcasted Live.Now here is a presenter screen at theevent you notice that the presenter doesnot have the double view with the queue,as the producer has the presentercannot decide Watt to broadcast.The presenter has the toolbar to viewhis her video cut off his her microphone,open other tools and a control windowto view what is broadcasted live.",2020,,[],['Microsoft Teams'],['Communicate'],125.0,tutorial
713,en,Communicating between presenters and producers,86.0,"During a live event,it may be convenient tocommunicate during the broadcast,especially if you are geographicallydispersed and cannot communicatedirectly during the event.You have a panel onthe right including the Q&A module. Thatyou can activate so that participants caninteract with you. In other tools.You can also view a chat module,as in a typical meeting.This chat is only visibleto producers, presentersand not participants. Yearthe three people who run the event.There is therefore difference betweenthis chat that allows communicationbetween the people who managed toevent and the module of Q&A therewill be used by the participantsand which will be visible to all.",2020,,[],['Microsoft Teams'],['Communicate'],58.0,tutorial
714,en,Generating live machine translations,159.0,"There is an extremely handy featurefor live events which involvestranslating your presentation intodifferent languages in the form ofsubtitles in real-time very convenient.If you have listeners scatteredgeographically or who do notspeak the same languages as you,to be able to benefit when programmingyour event in the second screen.In this part here,which is called captions andwhich is activated by default,you will be able to choose the originallanguage to signal to the system thelanguage it will have to translate.Currently there are three languages thatare available for the original language.English, German and traditional Chinese.Of course,Microsoft will enrich dies languagesto offer as many choices as possible.After choosing the original language,you will be able to choose up to sixlanguages that will be translated inreal time during your presentation.For example,I will choose German,Spanish and French.This means that participants will beable to choose these languages ascaptioning when viewing the event.Now from the participants side.Let us see how to request the translationand what the subtitles look like.During the event.The participant can activateor disable the subtitles.But mostly choose his language of you.",2020,,[],['Microsoft Teams'],['Communicate'],111.0,tutorial
715,en,You are participating in a live event,70.0,"Have you been invited to a live eventin this case at the specified time?Click on the link that wassent to you by the organizers.No matter how you received it,whether it was from anemail or from a web page.The browser window opens.Choose to participate bydownloading the desktop app.Or directly from your web browser.Then if you have an account youcan log in as an authenticatedparticipant or anonymous participant.During the event it control bar isavailable at the bottom of the screen.The live event is very similar to a video.It control bar available at thebottom can allow you to pause.Adjust the volume.Adjust the quality after flow.Or to display subtitles withmachine translation if theorganizer has activated them.Finally, you can use achat to ask you questions.Be aware that the teams live event canalso be followed from a smart phone.Once the event is author,you can view it's recording if it existsusing the same link of the invitation.And this, if the organizerwishes to leave it available.",2020,,[],['Microsoft Teams'],['Communicate'],110.0,tutorial
716,en,End the event and statistics,97.0,"Once you have reached the end of yourpresentation for your live event,you will be able to stop it.You will be able to recoverinformation about this event.The first thing to do once you have reachedthe end of your presentation is to simplypress end to stop the flow of the event.Beware because once you have pressed and itis no longer possible to launch it again,you cannot pause an event one stopped.It is no longer possibleto restart the live event.So be very careful not to makethe mistake of cutting too early.Then we will be able to pressleave to get out of the app.Now if I want to retrieveinformation and statistics.I will go into the calendar.And open again the event I had scheduled.Further down in the live event resources,I would be able to downloadand retrieve information here.The first thing I can download isthe video recording of this event.It sometimes takes awhile to download.You must wait until the recordingis available on the server.In the meantime,what is available is the report ofquestions and answers in a CSV format.I am going to be able to retrieve allquestions and answers from the chat.This is a convenient way to analyzethem and if needed I may come backand provide answers after the event.Then there is an attendee engagementreport of participants in which we willfind the number of participants present,as well as other information.The transcript also,if you had activated automatictranscription as well as automatictranslations in several languages,this is what we did here.We will be able to recover a file thatwill take over all the translationsin language which can allow me tomake a written synthesis more easily.You can also retrieve the event linkwhich can be used to transmit the replayto someone who was unable to attend event.",2020,,[],['Microsoft Teams'],['Communicate'],142.0,tutorial
717,en,Create or change a live event strategy,89.0,"The use of teams live eventservices available by default toall users in your organization.However, your Office 365 administratormay have disabled or restricteda service to certain employees.Check with them to see if any specificprovisions or strategies have beenput in place in your organization.If you are in Office 365,administrator yourself.Here is how to change and check thesettings for using this service from yourhome page in the administration center,expand the Navigation Paneto show all the options.At the bottom, click on the team's menu.Using a live event isakin to a meeting feature.It is therefore necessary touse the meetings menu in thenavigation component of the new tab.The drop down menu shows themeeting settings.Click now on live event policies.In the main window you have two optionsto allow or not to create a life event.Use the global policy whichwill be applicable by default toall users or add a new policy.In both cases the changeablesettings will be the same.In our example, I will add a new strategy.Beyond giving a name anddescription to this new strategy.The most important point is touse the radio button to allowor not to schedule a live event.Other options allow for the management ornot of the transcript for the participants,as well as the terms ofaccess as a participant.Depending on internal privacyguidelines or specific needs,choose who can join events plannedby someone in my organization.In our example.I choose everyone.Finally,to limit the broadcast of live event content,I choose in the last setting that onlythe organizer can record the event.To validate the creation of this policy,I click the save button.The policy I just created now appearsin my list and can be applied to a user.It should be noted that dependingon your needs,duplicating or modifying an existingpolicy may be more relevant.",2020,,[],['Microsoft Teams'],['Communicate'],162.0,tutorial
718,en,Apply a user-specific policy,81.0,"In a security and customization process,you may need to apply an exceptionallimitation or permission to user.From the Microsoft Teamsadministration center,first choose the user concerned.And click view policiesat the end of the line.At the bottom of the page you will findall the policies applied to that user.We can quickly see which oneis used for live events.Body fault.This is the global strategyacross the organization.This means that if the teamsadministrator has authorized liveeven planning in this policy,assigned users will havethis permission by default.To change this setting,click the edit button.In the contextual component on the right,each policy for the user can be changed.Use the drop down list of the live eventstrategy to show which ones will apply.It is important to note that a new policycannot be created directly from this list.It will have to be created beforehand in another menu and not a video.Tutorial exists to guide you.I choose in my example thestrategy called no recording.I validate by clicking the apply button.In the users polisy list,the specific change is visibleas soon as it is validated.",2020,,[],['Microsoft Teams'],['Communicate'],103.0,tutorial
719,en,"Do I share with OneDrive, SharePoint, or TEAMS?",155.0,"The Office 365 suite offers a varietyof collaboration and Co editing tools.But which do I use and when doI use it in out of one drive?SharePoint or teams?Which one is best suited forsharing my documents? Well,there is no simple answer to this question.It all depends on the contextand how you normally work.To help you choose the right tool,answer the following questions.For how long and with how many peopledo you need to share these documents?Knowing that one drive is the onlinestorage tool for your personal documents,it also let's you share them.So use it for one off and short termsharing with a small number of people.Do you need to work on severalprojects with the necessity to exchangeinformation while communicating?In this case,teams seems to be the most relevant choice.It allows you to collaborate on documents,but also to coordinate yourwork by team or project.To share information in real time andto organize your meetings by making thedocuments available to all team members.Finally,do you need to sort and secureyour documents?Share point allows libraries tobe structured.An organized for large volumeof documents and people.You will also let you manage accessrights with accuracy in differentstorage spaces or subsites.At first glance it may seem complicatedto choose the most suitable sharingtool for your employees and yourself.By determining your goals withaccuracy and identifying the typeand frequency of your shares,the choice will probably see more obvious.One drive for one of sharing and witha small group of people teens to Co,edit documents and exchange inreal time with individual teams.Share point to structure andorganize yourdocuments. Manage access rights accurately.",2020,,[],"['OneDrive', 'SharePoint (Classic Sites)', 'Microsoft Teams']","['Collaborate', 'Security']",144.0,tutorial
720,en,Understanding the different types and roles of team sites in SharePoint,83.0,"Teams SharePoint sites are commononline storage space is dedicatedto share data Co edit files andbroadcast information internally,but also with external partners.Unlike share point communicationsites which are intended for peopleinside your organization only.This information and documents whichmust remain strictly professional,are accessible from any device, PC,mobile or tablet with an Internet connection.It is therefore necessary to bevigilant about the people withwhom we share these documents.There are two types of team SharePoint sites.Public, that is all employees in yourorganization can view this side or private.For instance only for members whose axisis managed by the owners of the site.To find out the type a site belongs to.Refer to the mention that appearsunder the title of the siteon the home page of the site.In both cases,you can share your share point sitewith partners outside your business.So be careful not to store informationwhich is meant for internalemployees with the one for yourexternal partners on the same side.It is best to create two distinct sites.By default there are three groupsof users in a SharePoint site.Site owners.Who guarantee access to data andensure that only qualified peoplecan access to collaborative spaces.Members who are usually users whowork on the content of the site.They can view, add,update and delete documents,lists or other tools.Site visitors who are usually users whoonly need to view and read informationthey cannot edit or add content.From this panel you can easily findthe site owner or owners if you needto contact them to add a member oraccess content present on the side.Access to data is there for theresponsibility of owners who mustassign the appropriate level ofrights to internal or external users.It is also possible for theSharePoint site administrator tocreate different user groups tomanage mass access and permissions.For more information,watched the site owner videos in this module.",2020,,[],['SharePoint (Classic Sites)'],"['Collaborate', 'Security']",185.0,tutorial
721,en,Granting access to the SharePoint site to someone outside the company,150.0,"Granting access to the SharePointsite to someone outside the company.It is possible to grant access toyour SharePoint site to peopleoutside your organization, however.It depends entirely on thestrategy or company has in place.You may not be allowed toinvite external colleagues.In this case, an alert message willnotify you when you try to addan external member to your side.Also be aware that you cannotshare your share point site ifit is a communication site.Sharing would.Externals is only possible with teams,SharePoint sites.To add an external person as amember of your team SharePoint site,you need to go through outlook.Your share point sites contact sheet appears.Go to the members tab to add new ones.The external people you add throughthis will have the same rights asthe internal members of your company.If you want to add an externalperson to your SharePoint sitewhile limiting their access andpossible actions on the side,you can add them as a guest visitor.To do this,go to permissions of thesite and invite people.Then choose to share your side only.Include the name of the contactyou want to add as a guest.Share point informs you that thisperson is outside the organization.Below your context name,set his her permissions read will rankthis contact in the sites visitor list.This contact will be able toaccess content and view it only.Edit will give this contact the sameaxis as a member of the SharePoint site.However,this contact will not be able to accessthe other resources of the Office365 group associated with the site,such as the calendar, conversations, etc.Full control.Will rank this contact amongthe owners of the site.You contact will be able to add it,add, delete items etc.However,this contact will not haveaccess to the permissions.The sites members list and the resourcesof The Associated Office 365 group.For security reasons,Please note the guests regardlessof the permission you have giventhem will not be able to inviteothers to the SharePoint site.To maximize security,considered checking regularlyfor who has access to your side,check out the sites members list byclicking on the dedicated button.You can also change theirpermissions from this panel.Or delete members.To view your share point's guest list.Visited the sites permission panel.Once again, you can change theirpermissions or delete them.Keep in mind to grant only thepermissions you think are necessary anddo not hesitate to remove the peopleyou know longer collaborate with.",2020,,[],['SharePoint (Classic Sites)'],"['Collaborate', 'Security']",226.0,tutorial
722,en,Sharing a folder or document with someone outside the company,104.0,"Previously we have seen how to grantaccess to your teams SharePoint siteto people outside your business.In this video, we'll see how to sharefolders or files with external parties.Always keep in mind that sharingwith people outside your organizationdepends on your company's strategy.You may not be allowed to share yourshare point sites and their contentwith people outside your company.Also be aware that by defaultdocument libraries and theircontents inherit permissions youhave set for your share point site.Of course you can change thesepermissions for each folder or document,but for more security it is best toaccurately define your sites overallpermissions and share it entirely.It will be easier for you to deleteor modify permissions at the rootof the site rather than doingthis one document at the time.Similarly,it is best to create a SharePointsite dedicated to each workteam or specific project,rather than condense all your organizationsactivity on one single site with alarge volume of documents sharingand permissions in every direction.If you still need to share a singlefolder or document with someone outsideyour company username sharing link.Two specific people.With or without the possibilityto allow editing.And whether or not to download a document.Your employee receives an emailwith a link to the document youwant to share with him or her.By clicking this button and access codewill be sent to him or her to authenticate.This code is valid for 15 minutes.If you have sent links tomultiple documents from the sameSharePoint site to this colleague,they will only need to enter that code once.Depending on the permissions granted,this employee will be able to sharethe document, but only with peoplewho already have access to it.People would existing access.He or she can also download a copyto his her computer or delete it.If you deactivated the edit anddownload options, your employee willonly be able to view the document.Also keep in mind that it is alwayspossible for an employee to transferthe email containing the link tothe document to another personand then to provide a him or herwith the access code that willbe sent to him or her via email.So check your files or foldersfor regular permissions thanks tothe manage access panel.Here you will immediately seewho your file is share with.And he would be able to revokepermissions that are no longer needed.",2020,,[],['SharePoint (Classic Sites)'],"['Collaborate', 'Security']",224.0,tutorial
723,en,Checking the granted shares,59.0,"When you regularly useSharePoint sites to collaborate,check regularly who has access to yoursites with the documents contained inthem to avoid information leakage.First, you can check who has accessto the SharePoint site in general.The permissions of the variouslibraries and documents contained in it,which are resulting also fromthe sites overall permissions.If your share point site is acommunication site, go to thesettings to view the site permissions.Here you will find a list of owners,members and visitors of the side.You can change permissionfor each person or group.And delete them.If your share point site is a teamsite linked to an Office 365 Group,you can first check the membership list.To Check all the permissions on the site,go to settings.Here you can find permissionsfor different permission groups.But also the names of people who haveaccess to your SharePoint site's visitors.Once again, you can change thepermissions for each person or groupand remove them from this panel.You can also check and manage whocan access each folder and document.In this panel.You will find a different groupsof permissions of your sitehaving access to the document.But especially the linksgranting access to it.For each of them you can change the settings.But also remove accessindividually for each person.You can also delete the link directly.It will close access to thedocument for everyone involved.This interface is the same whetheryou are on a team SharePoint siteor a communication SharePoint site.So check regularly who has access toyour SharePoint sites and documents.And do not hesitate to revoke access.There is no longer needed.",2020,,[],['SharePoint (Classic Sites)'],"['Collaborate', 'Security']",147.0,tutorial
724,en,Restricting a document to read-only mode (Extract a document),73.0,"You may need to edit a documenton your SharePoint sitewhile making sure that noone else can make a change,even if it is shared for Co editing.For this. You will need to extract this file.You can then edit it online oroffline as many times as you like.And you will be the only one who can do it.Start the extraction by selectingyour file and choosing check out.Once finished.Red tick appears next to thedocuments name to let you knowthat you have extracted it.On the side of your employees,this tech will appear in Gray byhovering over the name of the file.They can see who extracted it.If they open the document.It opens in reading mode.It is still try to change it.A message informs them that adocument has been extracted.Once your document has beenchanged and if you want to allowyour employees to edit it again,you will need to switch it to check in mode.You can add a comment to clarify thenature of the changes you have made.These comments will be available inthe history of the documents versions.If you do not want to keep thechanges made on the document,or if you have not made any changesand want to make this optionavailable to other colleagues again.You can cancel the checkout extraction.all the changes you may have doneto the document, nor will theybe added to the version history.",2020,,[],['SharePoint (Classic Sites)'],"['Collaborate', 'Security']",125.0,tutorial
725,en,Restoring an earlier version of your document,83.0,"Despite all your precautions,you or a colleague may mistakenly added adocument or lose some important information.Be aware that you can accessearlier versions of your files.This means you can retrieve informationor verify who has changed a document.site was configured by your administrator,version history may not be available.Go to the version history of your document.You can find all versions of yourdocument with the modification date andthe name of the person who made it.If the document has been extractedvia check in or check out and theperson has left a comment on it.You will also find it here.By clicking on a version you open it on yourdesktop app so you can check its contents.You can also delete a specificversion of the document.This will be moved to your sites recycle bin.Finally.You can restore aversion.Keep in mind that any subsequentchanges to it will be removed.You can always restore them by going backto a previous version of the document.You can also delete all versions of yourdocument to keep only the current version.The rest of the versions will be sentto your SharePoint sites recycle bin.",2020,,[],['SharePoint (Classic Sites)'],"['Collaborate', 'Security']",110.0,tutorial
726,en,Recovering deleted items (Recycle bin and Second-stage recycle bin),102.0,"If you have mistakenly deleted a document,you can still retrieve it from yourSharePoint sites recycled then.If you are on a share pointcommunications site, go to the contentof your site an open the Recycle bin.If you are on the SharePoint team site.Access to your recycle binwill be in your sights tabs.The Recycle bin and second stage Recycle binremained the same for both types of sites.You must have permission from theadministrator or owner of the site.If you do not see it.You may simply not have thenecessary permissions.Or the Recycle bin has been deactivated.To restore a document from the Recycle bin.Select it, then click restore.It will then be restored to itsoriginal location on the side.If it were contained in a folderthat you had also deleted,SharePoint would automatically recreate it.that only the documents you have justre stored will be in this folder.Any other content will not be restored.You can also remove this document fromthe Recycle bin. It will then be sent.To the second stage Recyclebin of your share point site.So do not hesitate to visit thisbeen if you cannot find a documentin the main recycle bin,you can also restore a documentfrom the second stage Recycle bin.This serves as a safety net in caseyou delete a document twice by mistake.However,if you delete your documentfrom the secondary trash,it will be permanently deleted and youwill no longer be able to restore it.93 days from the time they are deleted.Whether they are in the main or secondary,been there then automaticallydeleted from your SharePoint site.",2020,,[],['SharePoint (Classic Sites)'],"['Collaborate', 'Security']",138.0,tutorial
727,en,Creating a permission group,39.0,"A share point group is a set ofusers who have the same set ofpermissions to the site and content.Rather than assigning permissionsto one person at a time,we will be able to use groups too easily.Assign the same level ofpermission to multiple people.On your website or team site.We will click on settings,the small star wheel at the top rightand then we will select site settings.Under the users and permissionstab I select site permissions.The permissions page appears.I find my existing groupsand from the ribbon.Under the permissions tab thereis a button to create a new group.I will of course named this group,for example providers.I can also add a description.By the same token,I am going to choose an owner for the group.The owner will have theright to remove the group,change the permissions and many other things.Be aware that there canonly be 1 owner for group.I will then designate whether individualscan view the membership list.And further, if they can add orremove members of the group.As shown here,who can view the membership of the group?I can choose members ofthe group or everyone.In that case,everyone in the company,even if they are not members of the group,will be able to see the listof members of that group.Who can edit the membership of the group?Can only the owner changethe membership of the group,or can all members of the groupdo so as well?Then you will define the rulefor membership requests.Do users need to make a membership requestor a dropout request to leave a group?You can choose yes or no.If they must apply to join a group,you will have to choose whether you wantto automatically accept these requests.If you choose no.Be aware that this request will besent by email to the address youwill be providing in the next field.Generally,this address is the addressof the owner of the group.Although I can put someone else,it is quite possible.So in this case, if I enter my address,I will receive a notification.I would be able to accept or refusethe application for membership.Finally,it is extremely important I choose alevel of permission for this group.Please note that permissionlevels are created by default.But there is another tutorial that showshow to create custom permission levels.In my example,my suppliers need to collaborate,view and edit documents easily.So I am going to choosethe edit permission level.I validate by pressing the create button.And then I can use my permissiongroup after this. I can add people.Delete them, etc.The new button in my group appearshere in the Navigation Pane,and I can at anytime add users to this group.All I need to do is fill in their emailaddress here.",2020,,[],['SharePoint (Classic Sites)'],"['Collaborate', 'Security']",233.0,tutorial
728,en,Creating a personalized permission level,70.0,"If you are the SharePoint administratoror site collection manager, you probablywant to control who can edit your side.For example, you want to allowfinancial service staff to edit lists.While the marketing Departmentshould only be able to view them.To do this you will use permissions.Permissions allow share pointusers to perform certain actions.For example, changing items in alist or creating a site, however.You cannot assign individualpermissions to users in SharePoint.On the other hand,you can Group D associatedpermissions under a permission level,which is then assigned to agroup of SharePoint permissions,including the people youassign permissions to.Share point includes defaultpermission levels that you can use,for instance con tribute or read.If none of them meet your needs,you can create new ones.To create or change permission levels,you need to belong to a SharePointgroup authorized to manage permissions.You can do this by default if you dobelong to the owners group or if youare a site collection administrator.In the top level site in the site collection,click on the kog wheel to access thesettings. Then select site settings.On the site settings page,in the users and permissions section,select site permissions.In the permissions tab.In the manage group,click permissions levels.On the permissions levels page,select add a permission level.We will then add a name.And a description.Finally, in the permissions area.Activate all checkboxes correspondingto personal list and site permissions.Which you want to include in thispermission level. As you can see,there are many customization options.Once you have made your selection.Click create.And you are done.You will now be able to use thispersonalized permission levelfor your permission groups.",2020,,[],['SharePoint (Classic Sites)'],"['Collaborate', 'Security']",166.0,tutorial
729,en,Targeting content using a specific audience,47.0,"Library list or document items can betargeted to be displayed only to peoplewho are members of a specific audience.An audience can be identified usingSharePoint groups using distributionlists using security groups.Or using a rule system to createwhat is called a global audience.For example, you can add contentto a library of documents.There will only be visibleto the legal Department.The first step will be to enable audiencetargeting on the relevant list or library.To do this,open the list or library concerned.In my example,we will take a library of documents.Then click settings at the top rightand then choose library settings.Under the first column general settings.You will find.Audience targeting settings.We are going to have to check thelittle enable audience targeting box.This small box is not checkedby default once it is checked,validate by clicking OK.We will be able to move on to Step 2.We will define the individualitems in the list or libraryfor which we want an audience.Let us take an example.I am going back to thecontents of my library.I would like for example, that this document.Is only visible by specific audience.For example my suppliers.I remind you in a previous video we createa permission group for our suppliers.Well I would like everyone in thisproviders group to be the only ones whocan specifically see this document.I will click on the three little dotsand I will find via the more button.Properties.In the properties of the document.I will click Vieta Ribbon on edit item.You see,for now,in targeted audience is there is no audience,so I click modify.And from this page I will beable to choose an audience fromone of my global audiences.A security distribution groupor a share point group.I remind you we wanted this documentto be only accessible by my suppliers,so I will use the SharePointgroup that I created for them.We will search for this group and normallywe should find it without any worries.We found it perfect.We also see the number of members.So I am going to selectthis SharePoint group.I validate.Then I do not forget to click save.Again, perfect.The audience is well activated.Only members of the permissiongroup called providers willbe able to see this document.",2020,,[],['SharePoint (Classic Sites)'],"['Collaborate', 'Security']",215.0,tutorial
730,en,General presentation of the new Yammer,162.0,,2020,,[],['Yammer'],['New features'],123.0,tutorial
731,en,Sharing your smartphone's screen,51.0,,2020,,[],['Microsoft Teams'],['New features'],54.0,tutorial
732,en,How to launch a New Teams Meeting in Outlook,154.0,"In outlook you can launcha new teams meeting.There are different ways to do it.The first one would be toselect the time, right click.And then press new meeting request.In this window, go to the ribbon,press teams meeting button.Right here it adds a linkin the body of the message.The 2nd way to do it would be toselect the time double click.And the same window pops up.Go to the Ribbon,Press on teams meeting and addthe teams link again over here.The other way would be to goto the ribbon directly Prestonyou teams meeting button.When this window opens up,you will notice that the link is alreadyadded in the body of the message.Above the line you getedge your meeting notes.Also, at the bottom of theline right here you can add forinstance additional information.On the title field.I can put H are meeting for instance.I can select the required users.Optional guests if needed. In this field.It will let them know that thismeeting is taking place in MicrosoftTeams it is an online meeting.If it is set in their company,maybe the IT admin has addedrooms in the company directory.You can select them right here.If you need to adjust themeeting options settings.For instance,to specify who will be the presenteryou can go to meeting options.It will open automaticallyyour default browser.Now in this window I conceded bydefault everyone can bypass the lobby.That means they will not have to wait.We can go straight into thevideo conferencing room.Also. You can see.I have activated by default announcedwhen callers join or leave the room,but I can also disable this option andthen here I would select if everyonecan do the presentation or do I wantto be the only person or maybe justtwo of us and then specify right overhere in specific people who can?I'm going to select only mefor now and then press save.To keep those settings once validated.I can close this browser.And then I can finally press the send button.Now everyone will receive this invitation.If I forgot something, no problem.I can just go ahead.Double click open up that same module Anna,just any needed information.Once this is done, I pressed the save button.And I finally Sunday update.Now remember the day of the meeting.A few minutes prior to the meeting,you will get a pop up windowin outlook as a reminder.Also in Microsoft Teams andall you have to do is press onthat link to join the meeting.",2020,,[],['Outlook'],['Collaborate'],229.0,tutorial
